YEAR,JURISDICTION,LOCATION,AGE_GROUP,METRIC,DETECTION_METHOD,FINES
2023,VIC,Remote Australia,26-39,speed_fines,Police issued,3
2023,ACT,Major Cities of Australia,26-39,speed_fines,Fixed camera,1005
2023,ACT,Major Cities of Australia,26-39,speed_fines,Mobile camera,545
2023,ACT,Major Cities of Australia,26-39,speed_fines,Police issued,86
2023,NSW,Inner Regional Australia,26-39,speed_fines,Police issued,2112
2023,NSW,Major Cities of Australia,26-39,speed_fines,Police issued,1819
2023,NSW,Outer Regional Australia,26-39,speed_fines,Police issued,540
2023,NSW,Remote Australia,26-39,speed_fines,Police issued,36
2023,NSW,Very Remote Australia,26-39,speed_fines,Police issued,3
2023,VIC,Inner Regional Australia,26-39,speed_fines,Fixed camera,209
2023,VIC,Inner Regional Australia,26-39,speed_fines,Mobile camera,1971
2023,VIC,Inner Regional Australia,26-39,speed_fines,Police issued,1389
2023,VIC,Major Cities of Australia,26-39,speed_fines,Fixed camera,9515
2023,VIC,Major Cities of Australia,26-39,speed_fines,Mobile camera,9376
2023,VIC,Major Cities of Australia,26-39,speed_fines,Police issued,1885
2023,VIC,Outer Regional Australia,26-39,speed_fines,Fixed camera,4
2023,VIC,Outer Regional Australia,26-39,speed_fines,Mobile camera,384
2023,VIC,Outer Regional Australia,26-39,speed_fines,Police issued,315
2023,VIC,Remote Australia,26-39,speed_fines,Mobile camera,1
2023,VIC,Remote Australia,26-39,speed_fines,Police issued,2
2023,ACT,Major Cities of Australia,26-39,speed_fines,Fixed camera,893
2023,ACT,Major Cities of Australia,26-39,speed_fines,Mobile camera,504
2023,ACT,Major Cities of Australia,26-39,speed_fines,Police issued,63
2023,NSW,Inner Regional Australia,26-39,speed_fines,Police issued,2345
2023,NSW,Major Cities of Australia,26-39,speed_fines,Police issued,1974
2023,NSW,Outer Regional Australia,26-39,speed_fines,Police issued,576
2023,NSW,Remote Australia,26-39,speed_fines,Police issued,45
2023,NSW,Very Remote Australia,26-39,speed_fines,Police issued,9
2023,VIC,Inner Regional Australia,26-39,speed_fines,Fixed camera,349
2023,VIC,Inner Regional Australia,26-39,speed_fines,Mobile camera,1752
2023,VIC,Inner Regional Australia,26-39,speed_fines,Police issued,1515
2023,VIC,Major Cities of Australia,26-39,speed_fines,Fixed camera,10596
2023,VIC,Major Cities of Australia,26-39,speed_fines,Mobile camera,8854
2023,VIC,Major Cities of Australia,26-39,speed_fines,Police issued,2022
2023,VIC,Outer Regional Australia,26-39,speed_fines,Fixed camera,12
2023,VIC,Outer Regional Australia,26-39,speed_fines,Mobile camera,293
2023,VIC,Outer Regional Australia,26-39,speed_fines,Police issued,301
2023,VIC,Remote Australia,26-39,speed_fines,Police issued,1
2023,ACT,Major Cities of Australia,26-39,speed_fines,Fixed camera,1090
2023,ACT,Major Cities of Australia,26-39,speed_fines,Mobile camera,426
2023,ACT,Major Cities of Australia,26-39,speed_fines,Police issued,75
2023,NSW,Inner Regional Australia,26-39,speed_fines,Police issued,2448
2023,NSW,Major Cities of Australia,26-39,speed_fines,Police issued,2153
2023,NSW,Outer Regional Australia,26-39,speed_fines,Police issued,692
2023,NSW,Remote Australia,26-39,speed_fines,Police issued,69
2023,NSW,Very Remote Australia,26-39,speed_fines,Police issued,12
2023,VIC,Inner Regional Australia,26-39,speed_fines,Fixed camera,528
2023,VIC,Inner Regional Australia,26-39,speed_fines,Mobile camera,2071
2023,VIC,Inner Regional Australia,26-39,speed_fines,Police issued,1386
2023,VIC,Major Cities of Australia,26-39,speed_fines,Fixed camera,10154
2023,VIC,Major Cities of Australia,26-39,speed_fines,Mobile camera,8754
2023,VIC,Major Cities of Australia,26-39,speed_fines,Police issued,1889
2023,VIC,Outer Regional Australia,26-39,speed_fines,Fixed camera,6
2023,VIC,Outer Regional Australia,26-39,speed_fines,Mobile camera,400
2023,VIC,Outer Regional Australia,26-39,speed_fines,Police issued,280
2023,VIC,Remote Australia,26-39,speed_fines,Police issued,11
2023,ACT,Major Cities of Australia,26-39,speed_fines,Fixed camera,1102
2023,ACT,Major Cities of Australia,26-39,speed_fines,Mobile camera,507
2023,ACT,Major Cities of Australia,26-39,speed_fines,Police issued,57
2023,NSW,Inner Regional Australia,26-39,speed_fines,Police issued,2247
2023,NSW,Major Cities of Australia,26-39,speed_fines,Police issued,1994
2023,NSW,Outer Regional Australia,26-39,speed_fines,Police issued,657
2023,NSW,Remote Australia,26-39,speed_fines,Police issued,26
2023,NSW,Very Remote Australia,26-39,speed_fines,Police issued,4
2023,VIC,Inner Regional Australia,26-39,speed_fines,Fixed camera,892
2023,VIC,Inner Regional Australia,26-39,speed_fines,Mobile camera,1676
2023,VIC,Inner Regional Australia,26-39,speed_fines,Police issued,1432
2023,VIC,Major Cities of Australia,26-39,speed_fines,Fixed camera,10486
2023,VIC,Major Cities of Australia,26-39,speed_fines,Mobile camera,8446
2023,VIC,Major Cities of Australia,26-39,speed_fines,Police issued,1672
2023,VIC,Outer Regional Australia,26-39,speed_fines,Fixed camera,6
2023,VIC,Outer Regional Australia,26-39,speed_fines,Mobile camera,302
2023,VIC,Outer Regional Australia,26-39,speed_fines,Police issued,288
2023,VIC,Remote Australia,26-39,speed_fines,Police issued,5
2023,ACT,Major Cities of Australia,26-39,speed_fines,Fixed camera,1001
2023,ACT,Major Cities of Australia,26-39,speed_fines,Mobile camera,515
2023,ACT,Major Cities of Australia,26-39,speed_fines,Police issued,59
2023,NSW,Inner Regional Australia,26-39,speed_fines,Police issued,2051
2023,NSW,Major Cities of Australia,26-39,speed_fines,Police issued,1769
2023,NSW,Outer Regional Australia,26-39,speed_fines,Police issued,562
2023,NSW,Remote Australia,26-39,speed_fines,Police issued,41
2023,NSW,Very Remote Australia,26-39,speed_fines,Police issued,6
2023,VIC,Inner Regional Australia,26-39,speed_fines,Fixed camera,875
2023,VIC,Inner Regional Australia,26-39,speed_fines,Mobile camera,1768
2023,VIC,Inner Regional Australia,26-39,speed_fines,Police issued,1575
2023,VIC,Major Cities of Australia,26-39,speed_fines,Fixed camera,11843
2023,VIC,Major Cities of Australia,26-39,speed_fines,Mobile camera,8967
2023,VIC,Major Cities of Australia,26-39,speed_fines,Police issued,1836
2023,VIC,Outer Regional Australia,26-39,speed_fines,Fixed camera,5
2023,VIC,Outer Regional Australia,26-39,speed_fines,Mobile camera,276
2023,VIC,Outer Regional Australia,26-39,speed_fines,Police issued,276
2023,VIC,Remote Australia,26-39,speed_fines,Police issued,3
2023,ACT,Major Cities of Australia,26-39,speed_fines,Fixed camera,1202
2023,ACT,Major Cities of Australia,26-39,speed_fines,Mobile camera,480
2023,ACT,Major Cities of Australia,26-39,speed_fines,Police issued,59
2023,NSW,Inner Regional Australia,26-39,speed_fines,Police issued,2386
2023,NSW,Major Cities of Australia,26-39,speed_fines,Police issued,2618
2023,NSW,Outer Regional Australia,26-39,speed_fines,Police issued,605
2023,NSW,Remote Australia,26-39,speed_fines,Police issued,48
2023,NSW,Very Remote Australia,26-39,speed_fines,Police issued,7
2023,VIC,Inner Regional Australia,26-39,speed_fines,Fixed camera,881
2023,VIC,Inner Regional Australia,26-39,speed_fines,Mobile camera,1953
2023,VIC,Inner Regional Australia,26-39,speed_fines,Police issued,1704
2023,VIC,Major Cities of Australia,26-39,speed_fines,Fixed camera,12743
2023,VIC,Major Cities of Australia,26-39,speed_fines,Mobile camera,9500
2023,VIC,Major Cities of Australia,26-39,speed_fines,Police issued,2024
2023,VIC,Outer Regional Australia,26-39,speed_fines,Fixed camera,6
2023,VIC,Outer Regional Australia,26-39,speed_fines,Mobile camera,297
2023,VIC,Outer Regional Australia,26-39,speed_fines,Police issued,347
2023,VIC,Remote Australia,26-39,speed_fines,Police issued,12
2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,2722
2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,476
2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,47
2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2435
2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,1746
2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,794
2023,NSW,Remote Australia,40-64,speed_fines,Police issued,70
2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,5
2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,1015
2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,16192
2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,1943
2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,19952
2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,3350
2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,1966
2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,17
2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,596
2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,450
2023,VIC,Remote Australia,40-64,speed_fines,Mobile camera,2
2023,VIC,Remote Australia,40-64,speed_fines,Police issued,38
2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,2115
2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,582
2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,33
2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2047
2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,1503
2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,675
2023,NSW,Remote Australia,40-64,speed_fines,Police issued,29
2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,3
2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,954
2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,3158
2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,1587
2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,14791
2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,14530
2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,1695
2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,16
2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,417
2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,322
2023,VIC,Remote Australia,40-64,speed_fines,Mobile camera,1
2023,VIC,Remote Australia,40-64,speed_fines,Police issued,19
2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,2126
2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,725
2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,46
2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2203
2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,1646
2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,712
2023,NSW,Remote Australia,40-64,speed_fines,Police issued,74
2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,6
2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,1171
2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,3505
2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,1764
2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,16204
2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,15282
2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,2072
2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,22
2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,579
2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,469
2023,VIC,Remote Australia,40-64,speed_fines,Police issued,4
2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,2313
2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,468
2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,107
2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2330
2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,1845
2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,863
2023,NSW,Remote Australia,40-64,speed_fines,Police issued,124
2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,19
2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,1321
2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,3463
2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,1688
2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,14749
2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,13962
2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,1677
2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,18
2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,671
2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,403
2023,VIC,Remote Australia,40-64,speed_fines,Mobile camera,2
2023,VIC,Remote Australia,40-64,speed_fines,Police issued,15
2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,2112
2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,532
2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,47
2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2093
2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,1698
2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,655
2023,NSW,Remote Australia,40-64,speed_fines,Police issued,38
2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,1
2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,814
2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,2971
2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,1523
2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,16348
2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,13688
2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,1749
2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,18
2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,556
2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,238
2023,VIC,Remote Australia,40-64,speed_fines,Police issued,4
2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,1805
2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,558
2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,47
2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2557
2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,2416
2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,821
2023,NSW,Remote Australia,40-64,speed_fines,Police issued,34
2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,3
2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,318
2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,3340
2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,1675
2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,16073
2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,13468
2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,1941
2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,17
2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,554
2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,329
2023,VIC,Remote Australia,40-64,speed_fines,Police issued,13
2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,1682
2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,770
2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,64
2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2099
2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,1584
2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,624
2023,NSW,Remote Australia,40-64,speed_fines,Police issued,26
2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,2
2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,438
2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,3150
2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,1597
2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,15372
2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,15228
2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,2131
2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,18
2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,647
2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,381
2023,VIC,Remote Australia,40-64,speed_fines,Police issued,5
2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,1520
2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,631
2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,40
2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2341
2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,1730
2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,759
2023,NSW,Remote Australia,40-64,speed_fines,Police issued,55
2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,15
2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,673
2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,2695
2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,1943
2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,17654
2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,14350
2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,2386
2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,14
2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,490
2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,380
2023,VIC,Remote Australia,40-64,speed_fines,Police issued,12
2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,1863
2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,618
2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,60
2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2485
2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,1812
2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,812
2023,NSW,Remote Australia,40-64,speed_fines,Police issued,73
2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,12
2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,904
2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,3351
2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,1764
2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,17210
2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,13235
2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,2112
2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,14
2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,618
2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,325
2023,VIC,Remote Australia,40-64,speed_fines,Police issued,12
2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,1809
2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,618
2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,44
2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2433
2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,1752
2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,779
2023,NSW,Remote Australia,40-64,speed_fines,Police issued,36
2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,2
2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,1263
2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,2791
2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,1836
2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,17925
2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,13279
2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,1854
2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,24
2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,498
2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,333
2023,VIC,Remote Australia,40-64,speed_fines,Police issued,3
2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,1796
2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,700
2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,38
2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2129
2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,1589
2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,662
2023,NSW,Remote Australia,40-64,speed_fines,Police issued,51
2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,8
2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,1330
2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,3033
2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,2059
2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,19526
2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,14497
2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,2030
2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,9
2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,505
2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,342
2023,VIC,Remote Australia,40-64,speed_fines,Police issued,5
2023,ACT,Major Cities of Australia,40-64,speed_fines,Fixed camera,2074
2023,ACT,Major Cities of Australia,40-64,speed_fines,Mobile camera,608
2023,ACT,Major Cities of Australia,40-64,speed_fines,Police issued,40
2023,NSW,Inner Regional Australia,40-64,speed_fines,Police issued,2376
2023,NSW,Major Cities of Australia,40-64,speed_fines,Police issued,2315
2023,NSW,Outer Regional Australia,40-64,speed_fines,Police issued,715
2023,NSW,Remote Australia,40-64,speed_fines,Police issued,54
2023,NSW,Very Remote Australia,40-64,speed_fines,Police issued,7
2023,VIC,Inner Regional Australia,40-64,speed_fines,Fixed camera,1343
2023,VIC,Inner Regional Australia,40-64,speed_fines,Mobile camera,2856
2023,VIC,Inner Regional Australia,40-64,speed_fines,Police issued,2052
2023,VIC,Major Cities of Australia,40-64,speed_fines,Fixed camera,21120
2023,VIC,Major Cities of Australia,40-64,speed_fines,Mobile camera,14316
2023,VIC,Major Cities of Australia,40-64,speed_fines,Police issued,1964
2023,VIC,Outer Regional Australia,40-64,speed_fines,Fixed camera,14
2023,VIC,Outer Regional Australia,40-64,speed_fines,Mobile camera,489
2023,VIC,Outer Regional Australia,40-64,speed_fines,Police issued,390
2023,VIC,Remote Australia,40-64,speed_fines,Police issued,18
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,836
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,148
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Police issued,5
2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,485
2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,252
2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,221
2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,21
2023,NSW,Very Remote Australia,65 and over,speed_fines,Police issued,1
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,303
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,5052
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,437
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,5764
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,1434
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,381
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,6
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,283
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,97
2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,8
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,735
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,243
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Police issued,4
2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,522
2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,202
2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,146
2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,6
2023,NSW,Very Remote Australia,65 and over,speed_fines,Police issued,1
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,295
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1492
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,405
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,4488
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,4294
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,325
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,5
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,268
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,90
2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,13
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,697
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,244
2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,557
2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,207
2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,201
2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,15
2023,NSW,Very Remote Australia,65 and over,speed_fines,Police issued,3
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,546
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1632
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,474
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,4903
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,4603
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,367
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,9
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,345
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,123
2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,2
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,704
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,155
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Police issued,8
2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,498
2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,229
2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,209
2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,38
2023,NSW,Very Remote Australia,65 and over,speed_fines,Police issued,3
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,534
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1489
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,416
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,4455
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,4175
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,306
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,3
